
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -0.500000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -0.750000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -0.875000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -0.937500         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -0.968750         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -0.984375         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -0.992188         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -0.996094         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -0.998047         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -0.999023         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -0.999512         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -0.999756         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -0.999878         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -0.999939         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -0.999969         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -0.999985         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -0.999992         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -0.999996         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -0.999998         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -0.999999         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
0.000000|0.000000|0.000000 || 0.000000|0.000000|0.000000 || -1.000000         
